nid,type,createddate,etid,localapprovalstatus,"Slideshow node","Slideshow status","Slideshow created date","Slideshow photo count",Video_node,Video_status,Video_created_date,Video_type,"List items",Vertical
77865571,story,05/1/2015,40631,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77865586,story,05/1/2015,26511,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77865566,story,05/1/2015,63450,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77835771,story,05/1/2015,491796,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77380091,story,05/1/2015,491796,1,77380021,1,05/1/2015,6,N/a,N/a,N/a,N/a,N/a,No
77865606,story,05/1/2015,335331,1,N/a,N/a,N/a,N/a,77865641,1,05/1/2015,5min.com,N/a,No
77865631,story,05/1/2015,43373,1,N/a,N/a,N/a,N/a,77865616,1,05/1/2015,5min.com,N/a,No
77865701,story,05/1/2015,54642,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77865706,story,05/1/2015,477091,0,77865656,1,05/1/2015,6,N/a,N/a,N/a,N/a,N/a,Yes
77831601,story,05/1/2015,350841,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77865621,story,05/1/2015,298246,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77865721,story,05/1/2015,482296,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77865716,story,05/1/2015,2640,1,N/a,N/a,N/a,N/a,77865691,1,05/1/2015,5min.com,N/a,No
77865731,story,05/1/2015,40919,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77865741,story,05/1/2015,27672,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77865746,story,05/1/2015,492056,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77865761,story,05/1/2015,480946,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77865776,story,05/1/2015,482296,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77865836,review,05/1/2015,195461,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77865851,story,05/1/2015,335001,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77865946,story,05/1/2015,393041,1,77865756,1,05/1/2015,10,77865311,1,05/1/2015,5min.com,N/a,No
77865966,story,05/1/2015,393016,0,N/a,N/a,N/a,N/a,77865951,1,05/1/2015,Youtube,N/a,No
77865971,story,05/1/2015,373841,1,N/a,N/a,N/a,N/a,77865866,1,05/1/2015,5min.com,N/a,Yes
77865976,story,05/1/2015,339426,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77865981,story,05/1/2015,2111,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77865766,story,05/1/2015,60706,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77865841,story,05/1/2015,40469,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77866006,story,05/1/2015,477091,0,77865791,1,05/1/2015,5,N/a,N/a,N/a,N/a,N/a,Yes
77866021,story,05/1/2015,164346,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77860766,story,05/1/2015,378746,1,N/a,N/a,N/a,N/a,77860451,1,05/1/2015,Youtube,N/a,Yes
77866026,story,05/1/2015,465096,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
74756802,review,05/1/2015,35958,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77865266,story,05/1/2015,397131,0,N/a,N/a,N/a,N/a,77865516,1,05/1/2015,Youtube,N/a,No
77865846,review,05/1/2015,227241,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77792881,story,05/1/2015,106896,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77866071,story,05/1/2015,670,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77866081,review,05/1/2015,471921,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77866051,story,05/1/2015,460741,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77866086,story,05/1/2015,244731,1,N/a,N/a,N/a,N/a,77866036,1,05/1/2015,5min.com,N/a,No
77866101,story,05/1/2015,5030,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77866176,story,05/1/2015,449362,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77865316,story,05/1/2015,478706,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77866201,story,05/1/2015,483671,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77866226,story,05/1/2015,214306,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77856971,story,05/1/2015,28276,1,77857031,1,05/1/2015,5,N/a,N/a,N/a,N/a,N/a,No
77866241,story,05/1/2015,50884,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77866266,story,05/1/2015,2111,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77866296,story,05/1/2015,72873,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77866211,story,05/1/2015,355426,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77866301,story,05/1/2015,29040,1,N/a,N/a,N/a,N/a,77866181,1,05/1/2015,Youtube,N/a,Yes
77866366,story,05/1/2015,426311,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77866416,story,05/1/2015,313341,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77866421,story,05/1/2015,449932,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77866391,story,05/1/2015,469476,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77866481,story,05/1/2015,18689,1,77866231,1,05/1/2015,10,N/a,N/a,N/a,N/a,N/a,No
77866486,story,05/1/2015,22172,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77792876,review,05/1/2015,491096,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77766311,story,05/1/2015,206496,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77866536,story,05/1/2015,14084,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77847761,review,05/1/2015,492571,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77866596,story,05/1/2015,455861,1,N/a,N/a,N/a,N/a,77866506,1,05/1/2015,5min.com,N/a,No
77866601,story,05/1/2015,350611,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77866636,story,05/1/2015,361696,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77866646,story,05/1/2015,211716,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77730536,story,05/1/2015,492571,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77866661,story,05/1/2015,72873,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77866666,story,05/1/2015,155496,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77866671,story,05/1/2015,302806,0,N/a,N/a,N/a,N/a,77866616,1,05/1/2015,5min.com,N/a,No
77866691,story,05/1/2015,450877,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77866711,story,05/1/2015,43373,1,N/a,N/a,N/a,N/a,77866701,1,05/1/2015,5min.com,N/a,No
77866776,story,05/1/2015,2111,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77866786,story,05/1/2015,1519,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77866656,story,05/1/2015,492247,0,N/a,N/a,N/a,N/a,77866556,1,05/1/2015,Youtube,N/a,Yes
77866806,story,05/1/2015,419271,1,N/a,N/a,N/a,N/a,77866631,1,05/1/2015,5min.com,N/a,No
77866271,story,05/1/2015,438641,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77866816,story,05/1/2015,4061,1,77866926,1,05/1/2015,5,77867096,1,05/1/2015,Youtube,N/a,No
77866846,story,05/1/2015,254586,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77866866,story,05/1/2015,19823,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77854226,story,05/1/2015,22919,1,N/a,N/a,N/a,N/a,77866681,1,05/1/2015,Youtube,N/a,No
77866881,story,05/1/2015,449932,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77866906,review,05/1/2015,74947,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77866471,review,05/1/2015,391721,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77866931,story,05/1/2015,11780,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77865191,review,05/1/2015,38655,1,77866696,1,05/1/2015,5,N/a,N/a,N/a,N/a,N/a,No
77867076,story,05/1/2015,489457,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77867091,story,05/1/2015,410881,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77867116,review,05/1/2015,5390,1,N/a,N/a,N/a,N/a,77866851,1,05/1/2015,Youtube,N/a,Yes
77867131,story,05/1/2015,477821,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77867141,story,05/1/2015,321356,0,N/a,N/a,N/a,N/a,77867161,1,05/1/2015,5min.com,N/a,No
77866876,story,05/1/2015,224191,1,77866936,1,05/1/2015,6,N/a,N/a,N/a,N/a,N/a,No
77867171,story,05/1/2015,43373,1,N/a,N/a,N/a,N/a,77867151,1,05/1/2015,5min.com,N/a,No
77867196,story,05/1/2015,461006,1,N/a,N/a,N/a,N/a,77867136,1,05/1/2015,5min.com,N/a,No
77867036,story,05/1/2015,75946,0,77866706,1,05/1/2015,18,N/a,N/a,N/a,N/a,N/a,No
77867206,story,05/1/2015,171731,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77861051,story,05/1/2015,205751,1,N/a,N/a,N/a,N/a,77867226,1,05/1/2015,5min.com,N/a,No
77867256,review,05/1/2015,60909,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77861941,story,05/1/2015,37868,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77867216,story,05/1/2015,4933,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77867281,story,05/1/2015,25466,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77811576,story,05/1/2015,22967,1,N/a,N/a,N/a,N/a,77811561,1,05/1/2015,Youtube,N/a,No
77867296,story,05/1/2015,18953,1,N/a,N/a,N/a,N/a,77867236,1,05/1/2015,5min.com,N/a,No
77867391,story,05/1/2015,23074,1,77867301,1,05/1/2015,9,N/a,N/a,N/a,N/a,N/a,No
77867451,story,05/1/2015,37982,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77867106,review,05/1/2015,459211,1,N/a,N/a,N/a,N/a,77866941,1,05/1/2015,5min.com,N/a,Yes
77867506,story,05/1/2015,142541,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77833516,story,05/1/2015,23536,1,77849376,1,05/1/2015,7,N/a,N/a,N/a,N/a,N/a,No
77866041,story,05/1/2015,3640,1,77867266,1,05/1/2015,20,N/a,N/a,N/a,N/a,N/a,No
77867641,story,05/1/2015,492317,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77867671,story,05/1/2015,465996,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77867341,story,05/1/2015,41586,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77867691,story,05/1/2015,52423,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77867741,list,05/1/2015,68791,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,9,No
77867211,story,05/1/2015,372591,0,77867711,1,05/1/2015,5,77867201,1,05/1/2015,5min.com,N/a,No
77867766,story,05/1/2015,465996,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77867706,story,05/1/2015,5789,1,N/a,N/a,N/a,N/a,77867191,1,05/1/2015,5min.com,N/a,No
77867776,story,05/1/2015,406256,1,N/a,N/a,N/a,N/a,77867611,1,05/1/2015,Youtube,N/a,Yes
77867836,story,05/1/2015,464316,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77867841,story,05/1/2015,465996,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77867856,story,05/1/2015,151921,0,N/a,N/a,N/a,N/a,77867996,1,05/1/2015,Youtube,N/a,No
77697461,story,05/1/2015,492536,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77867876,story,05/1/2015,465996,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77867931,review,05/1/2015,35919,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77867941,story,05/1/2015,465996,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77867971,story,05/1/2015,488322,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77867976,story,05/1/2015,386511,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77851856,review,05/1/2015,30457,1,N/a,N/a,N/a,N/a,77851801,1,05/1/2015,5min.com,N/a,Yes
77867986,story,05/1/2015,155496,1,77867456,1,05/1/2015,5,N/a,N/a,N/a,N/a,N/a,Yes
77868011,story,05/1/2015,171881,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77868026,story,05/1/2015,26060,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77868086,story,05/1/2015,258546,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77868101,story,05/1/2015,7215,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77868126,story,05/1/2015,412371,1,N/a,N/a,N/a,N/a,77868226,1,05/1/2015,Youtube,N/a,No
77868141,story,05/1/2015,46795,0,N/a,N/a,N/a,N/a,77867946,1,05/1/2015,5min.com,N/a,No
77868136,story,05/1/2015,2111,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77868216,story,05/1/2015,25445,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77868256,story,05/1/2015,471651,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77868271,story,05/1/2015,473416,1,N/a,N/a,N/a,N/a,77868146,1,05/1/2015,5min.com,N/a,Yes
77868306,story,05/1/2015,2684,0,N/a,N/a,N/a,N/a,77868246,1,05/1/2015,5min.com,N/a,No
77868266,story,05/1/2015,513,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77868336,story,05/1/2015,8210,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77868366,story,05/1/2015,392696,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77868376,story,05/1/2015,2946,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77868381,story,05/1/2015,449932,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77868396,story,05/1/2015,13486,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77868386,story,05/1/2015,441091,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77580977,story,05/1/2015,396886,0,77580907,1,05/1/2015,5,N/a,N/a,N/a,N/a,N/a,No
77868526,story,05/1/2015,155496,1,N/a,N/a,N/a,N/a,77868276,1,05/1/2015,Youtube,N/a,Yes
77868531,story,05/1/2015,5699,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77868541,review,05/1/2015,29730,0,77868311,1,05/1/2015,15,N/a,N/a,N/a,N/a,N/a,No
77868561,story,05/1/2015,323381,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77868586,story,05/1/2015,416616,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77868591,story,05/1/2015,485307,1,N/a,N/a,N/a,N/a,77868506,1,05/1/2015,5min.com,N/a,No
77868601,story,05/1/2015,17941,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77868656,story,05/1/2015,374301,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77868651,story,05/1/2015,255791,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77868536,story,05/1/2015,10507,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77868751,story,05/1/2015,6691,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77868881,story,05/1/2015,403051,1,N/a,N/a,N/a,N/a,77868736,1,05/1/2015,Youtube,N/a,No
77868876,story,05/1/2015,439986,1,77868726,1,05/1/2015,16,N/a,N/a,N/a,N/a,N/a,Yes
77868901,story,05/1/2015,4886,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77868911,story,05/1/2015,202206,1,77868836,1,05/1/2015,6,N/a,N/a,N/a,N/a,N/a,No
77868946,story,05/1/2015,472006,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77868936,list,05/1/2015,480046,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,10,Yes
77868976,story,05/1/2015,8151,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77868926,story,05/1/2015,488477,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77869061,story,05/1/2015,22447,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77869101,story,05/1/2015,335316,1,77869031,1,05/1/2015,5,N/a,N/a,N/a,N/a,N/a,Yes
77869236,story,05/1/2015,43373,1,N/a,N/a,N/a,N/a,77869021,1,05/1/2015,5min.com,N/a,No
77847791,story,05/1/2015,394536,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77869246,story,05/1/2015,67637,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77869251,story,05/1/2015,471921,1,77868401,1,05/1/2015,5,N/a,N/a,N/a,N/a,N/a,No
77869291,story,05/1/2015,369396,1,77869006,1,05/1/2015,5,N/a,N/a,N/a,N/a,N/a,No
77851646,review,05/1/2015,30457,1,N/a,N/a,N/a,N/a,77851566,1,05/1/2015,5min.com,N/a,Yes
77854756,story,05/1/2015,492871,0,N/a,N/a,N/a,N/a,77854716,1,05/1/2015,Youtube,N/a,No
77869391,story,05/1/2015,23846,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77869406,story,05/1/2015,11905,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77869411,story,05/1/2015,380931,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77869401,story,05/1/2015,38263,0,77869256,1,05/1/2015,12,N/a,N/a,N/a,N/a,N/a,No
77869421,story,05/1/2015,489382,1,N/a,N/a,N/a,N/a,77869306,1,05/1/2015,5min.com,N/a,No
77868996,story,05/1/2015,471356,1,77868916,1,05/1/2015,5,N/a,N/a,N/a,N/a,N/a,Yes
77869441,story,05/1/2015,477821,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77780156,list,05/1/2015,449277,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,15,No
77869486,story,05/1/2015,189611,1,N/a,N/a,N/a,N/a,77869476,1,05/1/2015,5min.com,N/a,No
77869496,story,05/1/2015,487197,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
76122037,story,05/1/2015,460771,1,76121907,1,05/1/2015,20,N/a,N/a,N/a,N/a,N/a,No
77869526,review,05/1/2015,262536,1,77868991,1,05/1/2015,5,N/a,N/a,N/a,N/a,N/a,Yes
77869556,story,05/1/2015,251776,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77869591,story,05/1/2015,419271,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77868361,story,05/1/2015,177441,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77869606,story,05/1/2015,367211,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77869706,story,05/1/2015,2111,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77869561,story,05/1/2015,983,1,77872041,1,05/1/2015,8,N/a,N/a,N/a,N/a,N/a,No
77869626,story,05/1/2015,473251,1,N/a,N/a,N/a,N/a,77869531,1,05/1/2015,Youtube,N/a,Yes
77869761,story,05/1/2015,145511,1,N/a,N/a,N/a,N/a,77869756,1,05/1/2015,5min.com,N/a,No
77869781,story,05/1/2015,416616,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77869621,story,05/1/2015,33914,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
73454601,story,05/1/2015,460771,1,73454981,1,05/1/2015,11,73454506,1,05/1/2015,5min.com,N/a,No
77866896,story,05/1/2015,182156,0,77868151,1,05/1/2015,9,77866891,1,05/1/2015,5min.com,N/a,No
77869831,story,05/1/2015,26492,1,N/a,N/a,N/a,N/a,77869821,1,05/1/2015,5min.com,N/a,No
77869846,list,05/1/2015,285841,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,3,No
77855261,story,05/1/2015,450082,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77869861,story,05/1/2015,360481,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77869851,story,05/1/2015,25445,0,N/a,N/a,N/a,N/a,77869596,1,05/1/2015,Youtube,N/a,No
77870086,story,05/1/2015,360481,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77870186,story,05/1/2015,343106,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77870206,story,05/1/2015,404816,1,N/a,N/a,N/a,N/a,77870176,1,05/1/2015,5min.com,N/a,No
77867821,story,05/1/2015,312536,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77870221,story,05/1/2015,360481,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77864501,story,05/1/2015,312536,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77862901,story,05/1/2015,312536,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77833861,story,05/1/2015,190546,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77870196,review,05/1/2015,426161,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77870251,story,05/1/2015,485307,1,N/a,N/a,N/a,N/a,77870211,1,05/1/2015,5min.com,N/a,No
77856286,story,05/1/2015,7953,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77870356,story,05/1/2015,306111,1,77870241,1,05/1/2015,11,N/a,N/a,N/a,N/a,N/a,No
77870376,story,05/1/2015,47718,0,N/a,N/a,N/a,N/a,77870246,1,05/1/2015,Youtube,N/a,No
77870386,story,05/1/2015,67637,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77864951,story,05/1/2015,182156,0,77865176,1,05/1/2015,6,77865151,1,05/1/2015,5min.com,N/a,No
77870476,story,05/1/2015,24127,0,77870346,1,05/1/2015,5,N/a,N/a,N/a,N/a,N/a,No
77870481,story,05/1/2015,459736,1,77870231,1,05/1/2015,5,N/a,N/a,N/a,N/a,N/a,No
77870381,story,05/1/2015,437826,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77870546,story,05/1/2015,181546,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77870556,story,05/1/2015,2111,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77870586,story,05/1/2015,392996,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77870571,story,05/1/2015,490592,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77870541,story,05/1/2015,415291,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77870426,story,05/1/2015,466076,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77870606,story,05/1/2015,191446,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77870621,story,05/1/2015,404816,1,N/a,N/a,N/a,N/a,77870616,1,05/1/2015,5min.com,N/a,No
77870631,story,05/1/2015,395306,0,N/a,N/a,N/a,N/a,77870626,1,05/1/2015,"DailyMotion playlist",N/a,Yes
77870641,story,05/1/2015,479431,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77869071,story,05/1/2015,481271,1,N/a,N/a,N/a,N/a,77868731,1,05/1/2015,Youtube,N/a,No
77869311,story,05/1/2015,46555,1,77870281,1,05/1/2015,7,N/a,N/a,N/a,N/a,N/a,Yes
77870756,story,05/1/2015,50229,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77870676,story,05/1/2015,46804,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77870746,story,05/1/2015,468436,1,N/a,N/a,N/a,N/a,77869796,1,05/1/2015,5min.com,N/a,No
77870436,story,05/1/2015,303761,0,N/a,N/a,N/a,N/a,77868896,1,05/1/2015,Youtube,N/a,No
77870806,story,05/1/2015,465256,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77870841,story,05/1/2015,802,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77870846,story,05/1/2015,479236,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77870981,story,05/1/2015,13931,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77870601,story,05/1/2015,423856,1,77870751,1,05/1/2015,5,N/a,N/a,N/a,N/a,N/a,No
77870986,list,05/1/2015,482386,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,5,No
77871041,story,05/1/2015,50884,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77871091,story,05/1/2015,416616,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
